Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.132,0.78,0.088,1,1
False,True,False,0.0,0.306,0.694,1,0
True,False,False,0.0,0.246,0.754,0,0
False,False,False,0.0,0.857,0.143,0,0
False,True,False,0.06,0.698,0.242,0,2
False,False,False,0.403,0.597,0.0,0,1
True,True,True,0.021,0.88,0.099,1,1
False,False,False,0.033,0.708,0.259,1,0
False,False,False,0.097,0.813,0.091,1,1
True,True,False,0.0,0.709,0.291,2,2
False,False,False,0.022,0.929,0.05,3,2
False,False,False,0.0,0.875,0.125,0,0
True,False,False,0.035,0.89,0.075,1,2
False,False,False,0.0,0.788,0.212,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.056,0.773,0.171,1,0
True,True,False,0.019,0.917,0.064,4,2
False,False,False,0.0,0.902,0.098,1,1
False,False,False,0.078,0.902,0.02,0,3
False,False,False,0.0,0.905,0.095,1,0
True,True,False,0.009,0.911,0.08,4,3
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.046,0.954,0.0,0,0
False,False,False,0.0,0.875,0.125,2,0
True,False,False,0.0,0.508,0.492,0,0
False,False,False,0.155,0.845,0.0,1,0
True,False,False,0.07,0.866,0.063,2,3
True,True,False,0.0,0.814,0.186,0,0
True,False,False,0.063,0.893,0.044,2,1
True,True,False,0.0,0.677,0.323,1,0
False,True,False,0.062,0.862,0.076,0,3
True,False,False,0.0,0.792,0.208,0,1
False,False,False,0.045,0.854,0.101,1,1
True,False,False,0.0,0.685,0.315,0,0
False,True,False,0.0,0.925,0.075,0,0
True,False,False,0.0,0.901,0.099,4,2
False,False,False,0.14,0.732,0.127,0,0
True,False,False,0.0,0.921,0.079,0,0
False,False,False,0.0,0.788,0.212,1,1
True,False,False,0.0,0.779,0.221,0,0
False,False,False,0.0,1.0,0.0,1,0
True,True,False,0.0,0.828,0.172,0,0
False,False,False,0.039,0.789,0.173,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.252,0.748,0.0,0,1
False,False,False,0.0,0.864,0.136,1,1
False,False,False,0.0,0.867,0.133,0,0
False,False,False,0.0,0.942,0.058,1,0
True,False,False,0.0,0.68,0.32,2,1
False,False,False,0.0,0.556,0.444,0,1
False,True,False,0.0,0.811,0.189,0,1
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.684,0.316,1,0
True,False,False,0.0,0.444,0.556,0,1
False,True,False,0.0,0.657,0.343,2,1
True,True,False,0.0,0.862,0.138,1,1
False,False,False,0.0,0.866,0.134,1,0
False,False,True,0.044,0.86,0.097,0,0
True,False,False,0.0,0.728,0.272,1,0
True,False,False,0.0,0.689,0.311,1,0
False,False,False,0.0,0.704,0.296,1,0
False,False,False,0.0,0.784,0.216,3,3
True,False,False,0.0,0.809,0.191,0,1
False,True,False,0.13,0.653,0.216,4,2
True,True,True,0.081,0.727,0.192,2,1
True,True,False,0.062,0.805,0.133,3,4
True,True,False,0.105,0.753,0.142,8,6
True,True,False,0.0,0.842,0.158,1,1
False,False,False,0.107,0.826,0.067,1,3
False,False,False,0.149,0.729,0.122,1,1
True,False,False,0.0,0.814,0.186,2,3
True,False,False,0.0,0.889,0.111,0,0
True,False,False,0.0,0.876,0.124,0,1
True,False,False,0.0,0.707,0.293,4,0
True,False,False,0.0,0.713,0.287,3,2
False,False,False,0.084,0.893,0.023,1,3
True,False,False,0.036,0.839,0.125,3,3
True,False,False,0.1,0.591,0.309,0,2
True,False,False,0.011,0.908,0.082,1,0
False,True,False,0.0,0.845,0.155,2,0
True,False,False,0.096,0.791,0.113,2,0
True,True,False,0.053,0.693,0.255,2,0
False,True,False,0.0,0.75,0.25,0,0
True,False,False,0.108,0.841,0.05,0,0
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.059,0.941,0.0,1,2
False,False,False,0.041,0.795,0.165,4,0
True,False,False,0.0,0.723,0.277,1,0
True,True,False,0.0,0.793,0.207,1,1
True,True,False,0.0,0.757,0.243,1,1
True,False,False,0.0,0.88,0.12,4,2
True,True,False,0.0,0.693,0.307,1,0
False,False,False,0.0,0.877,0.123,0,1
True,False,False,0.0,0.771,0.229,1,1
False,False,False,0.038,0.927,0.035,2,0
False,True,False,0.128,0.872,0.0,0,0
True,False,False,0.293,0.616,0.091,0,3
False,True,False,0.138,0.812,0.05,0,2
False,True,False,0.016,0.904,0.079,0,1
True,True,True,0.039,0.827,0.135,2,0
True,False,False,0.083,0.767,0.15,6,1
False,False,False,0.0,0.914,0.086,0,1
False,True,True,0.056,0.896,0.048,4,0
True,True,False,0.082,0.73,0.187,0,2
False,False,True,0.052,0.847,0.1,3,5
False,False,False,0.0,0.867,0.133,1,0
False,False,False,0.0,0.745,0.255,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.153,0.847,0.0,0,1
False,False,False,0.06,0.94,0.0,0,0
False,False,False,0.134,0.866,0.0,0,1
False,False,True,0.06,0.94,0.0,0,1
False,False,False,0.0,0.931,0.069,0,1
False,False,False,0.183,0.777,0.041,0,5
True,False,False,0.008,0.939,0.053,0,4
False,True,False,0.025,0.835,0.141,2,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.912,0.088,1,1
True,False,False,0.047,0.774,0.179,2,1
True,True,False,0.0,0.665,0.335,2,1
False,False,False,0.0,0.92,0.08,0,0
True,True,False,0.0,0.714,0.286,1,1
False,False,False,0.0,0.647,0.353,0,0
True,True,False,0.0,0.859,0.141,0,0
True,True,False,0.068,0.814,0.118,0,0
False,False,False,0.036,0.94,0.024,2,0
True,False,False,0.023,0.839,0.138,2,0
False,False,False,0.056,0.944,0.0,1,1
True,False,False,0.0,0.906,0.094,1,1
True,False,False,0.063,0.765,0.172,1,0
False,False,False,0.0,0.94,0.06,2,0
True,False,False,0.0,0.8,0.2,1,0
False,False,False,0.057,0.777,0.167,4,3
False,False,False,0.12,0.88,0.0,0,0
False,False,False,0.0,0.862,0.138,0,1
False,False,False,0.03,0.888,0.082,0,0
False,False,False,0.134,0.787,0.079,0,0
False,False,False,0.703,0.297,0.0,0,1
False,False,False,0.036,0.911,0.054,2,2
True,False,False,0.026,0.719,0.255,3,1
False,False,False,0.208,0.72,0.072,1,1
False,False,True,0.028,0.918,0.054,4,8
True,False,False,0.123,0.703,0.174,0,0
False,False,False,0.05,0.796,0.154,2,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.256,0.744,0,0
True,True,False,0.036,0.843,0.121,2,0
False,False,False,0.078,0.818,0.103,1,2
True,True,False,0.051,0.65,0.299,1,0
False,False,False,0.066,0.729,0.205,0,1
False,True,False,0.0,0.877,0.123,1,0
False,False,False,0.172,0.637,0.191,0,1
False,False,False,0.351,0.649,0.0,0,1
False,False,False,0.162,0.838,0.0,1,2
False,False,False,0.027,0.841,0.133,1,2
False,False,False,0.0,0.68,0.32,0,1
True,False,False,0.018,0.818,0.163,5,1
False,False,False,0.032,0.849,0.119,4,0
False,False,False,0.038,0.94,0.022,1,1
True,True,False,0.095,0.76,0.144,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.075,0.925,0.0,1,3
False,False,False,0.0,0.825,0.175,1,0
False,False,False,0.024,0.935,0.041,1,0
False,False,False,0.0,0.837,0.163,2,0
True,False,False,0.025,0.887,0.088,2,1
False,False,False,0.0,0.722,0.278,0,0
True,False,False,0.0,0.856,0.144,0,0
False,False,False,0.047,0.86,0.093,3,4
True,False,False,0.032,0.891,0.077,2,2
True,True,True,0.03,0.927,0.043,8,2
False,False,False,0.038,0.767,0.196,7,2
False,False,False,0.069,0.9,0.03,1,1
False,False,False,0.099,0.778,0.123,5,4
False,False,False,0.031,0.907,0.062,2,2
False,False,False,0.0,0.885,0.115,2,0
True,False,True,0.022,0.839,0.139,1,1
False,False,False,0.0,0.918,0.082,2,0
False,False,False,0.0,0.814,0.186,3,2
False,False,False,0.146,0.786,0.068,0,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.625,0.375,1,0
False,False,False,0.0,0.856,0.144,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.051,0.886,0.063,0,1
True,False,False,0.035,0.875,0.09,1,0
False,False,False,0.0,0.791,0.209,0,0
True,True,False,0.0,0.133,0.867,0,0
False,True,False,0.0,0.0,1.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.909,0.091,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.176,0.824,0.0,0,0
False,False,False,0.082,0.822,0.096,2,2
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.079,0.813,0.109,0,2
False,False,False,0.061,0.813,0.125,0,1
True,False,False,0.0,0.393,0.607,1,0
False,False,False,0.0,0.839,0.161,2,1
False,False,False,0.066,0.892,0.042,0,2
True,False,False,0.0,0.916,0.084,0,1
False,True,False,0.0,0.659,0.341,3,0
False,False,False,0.07,0.821,0.109,1,0
False,False,False,0.315,0.411,0.274,1,0
False,False,False,0.324,0.676,0.0,0,0
True,False,False,0.0,0.884,0.116,0,0
True,False,False,0.064,0.897,0.039,2,0
False,True,False,0.014,0.84,0.146,3,0
True,False,False,0.053,0.878,0.069,1,0
False,True,False,0.119,0.694,0.187,1,1
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.833,0.167,3,1
False,False,False,0.087,0.808,0.105,0,1
False,True,False,0.109,0.739,0.152,1,3
True,False,False,0.0,0.508,0.492,1,0
False,False,False,0.0,0.727,0.273,3,2
False,False,True,0.269,0.731,0.0,0,1
False,True,False,0.0,0.609,0.391,0,0
False,False,False,0.0,0.783,0.217,2,0
True,True,False,0.018,0.878,0.103,0,0
True,False,False,0.13,0.812,0.058,1,2
False,False,False,0.016,0.912,0.072,2,1
True,False,False,0.044,0.802,0.154,1,1
False,False,False,0.141,0.722,0.137,0,2
False,True,False,0.265,0.697,0.037,1,1
False,False,False,0.0,0.98,0.02,2,0
False,False,False,0.0,0.81,0.19,2,0
False,False,False,0.0,0.835,0.165,0,0
False,False,False,0.035,0.82,0.145,0,1
True,True,False,0.121,0.828,0.05,0,4
False,False,False,0.0,0.873,0.127,0,1
False,False,False,0.045,0.938,0.016,2,5
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,0.809,0.191,0,1
False,False,False,0.0,0.847,0.153,0,0
True,False,False,0.112,0.607,0.281,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.881,0.119,0,0
False,False,False,0.0,0.759,0.241,0,0
False,False,False,0.042,0.84,0.118,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.033,0.927,0.039,0,0
True,False,False,0.0,0.884,0.116,0,0
True,False,True,0.029,0.771,0.2,0,1
True,False,False,0.0,0.922,0.078,2,1
False,False,False,0.079,0.85,0.071,0,1
False,False,False,0.047,0.751,0.201,2,1
False,False,False,0.0,0.814,0.186,1,0
False,False,False,0.0,0.944,0.056,1,0
True,True,False,0.166,0.43,0.405,0,0
True,False,False,0.0,0.573,0.427,2,0
False,True,False,0.072,0.819,0.108,2,1
False,False,False,0.0,0.949,0.051,0,1
True,False,False,0.0,0.495,0.505,0,1
False,False,False,0.128,0.759,0.113,0,1
False,False,False,0.121,0.747,0.132,0,0
False,False,False,0.04,0.864,0.096,0,0
False,False,False,0.043,0.803,0.154,3,1
False,False,False,0.018,0.873,0.11,2,0
False,False,False,0.0,0.808,0.192,0,0
False,False,False,0.0,0.972,0.028,2,0
True,True,False,0.255,0.394,0.351,0,2
False,False,False,0.0,0.956,0.044,1,0
False,False,False,0.0,0.92,0.08,0,0
True,False,False,0.0,0.828,0.172,1,0
True,True,False,0.019,0.82,0.16,3,3
True,False,False,0.0,0.884,0.116,0,0
False,True,False,0.122,0.722,0.155,1,2
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.843,0.157,2,0
False,False,False,0.0,0.799,0.201,1,0
True,False,False,0.077,0.79,0.133,0,0
False,False,True,0.0,0.844,0.156,4,1
False,False,False,0.038,0.819,0.144,2,3
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.866,0.134,1,0
True,False,False,0.0,0.669,0.331,0,0
True,True,False,0.03,0.768,0.202,4,1
False,False,False,0.039,0.933,0.028,0,3
True,True,False,0.029,0.886,0.085,0,0
True,False,False,0.024,0.919,0.057,0,0
True,True,False,0.0,0.649,0.351,2,1
False,False,False,0.113,0.887,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.912,0.088,0,1
False,False,False,0.205,0.795,0.0,0,1
False,False,False,0.107,0.893,0.0,0,1
True,True,False,0.0,0.879,0.121,0,1
True,True,False,0.0,0.806,0.194,1,0
True,True,False,0.0,0.683,0.317,1,1
True,False,False,0.121,0.669,0.209,2,1
False,False,False,0.109,0.712,0.179,2,1
False,False,False,0.158,0.707,0.136,1,1
False,False,False,0.129,0.628,0.243,2,3
False,False,False,0.0,0.796,0.204,0,0
False,True,False,0.044,0.799,0.157,0,0
False,False,False,0.0,0.931,0.069,1,0
True,False,False,0.031,0.843,0.126,2,2
False,True,False,0.0,0.616,0.384,2,2
True,False,False,0.0,0.904,0.096,1,0
True,True,False,0.014,0.849,0.137,2,1
True,False,False,0.0,0.565,0.435,1,0
True,False,False,0.0,0.743,0.257,0,0
False,False,False,0.056,0.886,0.058,1,0
False,False,False,0.054,0.946,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.023,0.926,0.051,1,3
False,False,False,0.0,0.829,0.171,1,2
True,True,False,0.0,0.742,0.258,0,1
True,True,False,0.0,0.589,0.411,0,0
True,True,False,0.0,0.668,0.332,2,0
False,False,False,0.072,0.798,0.13,2,1
False,False,False,0.039,0.809,0.151,2,3
False,False,False,0.068,0.745,0.188,1,2
False,False,False,0.053,0.75,0.197,2,3
False,False,False,0.14,0.758,0.102,0,4
False,False,False,0.0,0.745,0.255,3,2
True,False,False,0.0,0.286,0.714,1,0
False,True,False,0.092,0.823,0.086,0,3
True,False,False,0.028,0.9,0.072,2,4
True,True,True,0.105,0.802,0.093,2,3
True,False,False,0.022,0.662,0.317,4,2
False,False,False,0.144,0.803,0.053,0,0
False,True,False,0.047,0.82,0.133,1,2
True,False,False,0.073,0.886,0.04,0,0
False,True,False,0.076,0.785,0.14,1,0
True,True,False,0.09,0.764,0.146,4,5
True,True,False,0.041,0.772,0.186,1,1
True,False,False,0.056,0.825,0.119,9,15
True,True,False,0.021,0.642,0.337,2,1
False,False,False,0.0,0.909,0.091,0,1
False,True,False,0.024,0.924,0.052,4,0
True,False,False,0.0,0.674,0.326,0,0
True,False,False,0.0,0.497,0.503,2,0
False,False,False,0.012,0.878,0.11,3,2
False,False,False,0.0,0.643,0.357,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.084,0.714,0.201,1,0
True,False,False,0.0,0.662,0.338,1,0
True,False,False,0.019,0.753,0.227,3,1
False,False,False,0.0,0.879,0.121,4,0
False,False,False,0.052,0.864,0.084,1,0
False,False,False,0.05,0.834,0.116,0,1
True,False,False,0.0,0.545,0.455,1,0
False,False,False,0.09,0.819,0.091,1,1
False,False,False,0.06,0.808,0.132,5,0
False,False,False,0.036,0.921,0.044,0,0
True,False,False,0.053,0.81,0.137,4,3
False,False,False,0.0,0.925,0.075,0,0
False,False,False,0.118,0.66,0.222,2,1
True,False,False,0.055,0.782,0.164,2,2
True,False,False,0.028,0.76,0.213,1,1
True,True,False,0.0,0.838,0.162,0,1
False,False,False,0.0,0.897,0.103,0,0
True,True,False,0.0,0.882,0.118,2,1
False,False,False,0.095,0.849,0.057,2,6
False,False,False,0.018,0.887,0.095,4,3
False,False,True,0.07,0.867,0.063,5,3
True,True,False,0.094,0.758,0.148,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.89,0.11,4,1
True,False,False,0.0,0.934,0.066,0,0
True,False,True,0.124,0.826,0.05,4,0
True,True,False,0.0,0.876,0.124,1,1
True,False,False,0.0,0.852,0.148,1,1
True,True,False,0.033,0.884,0.083,3,1
True,False,False,0.0,0.819,0.181,0,0
True,False,False,0.019,0.863,0.118,2,1
True,False,False,0.0,0.783,0.217,0,1
False,False,False,0.05,0.823,0.127,0,1
True,False,False,0.0,0.78,0.22,0,1
True,False,False,0.0,0.838,0.162,1,2
False,False,False,0.0,0.748,0.252,1,0
False,False,False,0.1,0.739,0.161,3,1
True,False,False,0.0,0.617,0.383,1,0
False,True,False,0.032,0.753,0.215,0,1
True,False,False,0.034,0.833,0.133,0,2
False,False,False,0.097,0.794,0.108,0,1
True,False,True,0.086,0.809,0.104,1,3
False,False,False,0.069,0.81,0.121,1,0
True,True,False,0.0,0.874,0.126,5,1
False,False,False,0.0,1.0,0.0,1,0
False,True,False,0.045,0.83,0.125,2,1
True,True,True,0.042,0.874,0.084,1,2
False,False,False,0.0,0.849,0.151,1,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.421,0.579,0,0
True,False,False,0.125,0.55,0.324,0,1
False,False,False,0.0,0.782,0.218,0,0
False,False,False,0.0,0.835,0.165,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.811,0.189,0,0
False,False,False,0.0,0.855,0.145,1,0
False,False,False,0.03,0.751,0.22,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.965,0.035,0,0
False,False,False,0.139,0.861,0.0,2,3
True,False,False,0.035,0.849,0.116,6,6
False,False,False,0.0,0.88,0.12,2,0
True,True,False,0.0,0.106,0.894,2,0
True,False,False,0.0,0.739,0.261,3,1
True,False,False,0.081,0.849,0.07,1,1
False,True,False,0.0,0.813,0.187,0,1
False,False,False,0.054,0.823,0.123,1,1
False,False,False,0.0,0.909,0.091,1,0
True,False,True,0.055,0.923,0.021,1,1
False,False,False,0.0,0.9,0.1,0,0
True,False,True,0.041,0.917,0.042,1,4
True,False,False,0.069,0.641,0.29,1,1
False,False,False,0.068,0.803,0.128,1,1
True,False,False,0.0,0.786,0.214,0,0
False,False,False,0.0,0.727,0.273,0,1
True,False,False,0.0,0.853,0.147,0,0
True,True,False,0.096,0.682,0.222,1,1
True,False,False,0.038,0.792,0.17,1,3
True,False,False,0.0,0.769,0.231,0,1
False,False,False,0.038,0.841,0.121,1,0
False,False,False,0.075,0.726,0.198,2,1
True,False,False,0.0,0.784,0.216,0,0
True,False,False,0.04,0.698,0.262,1,0
False,False,False,0.094,0.732,0.174,0,1
False,True,False,0.114,0.749,0.137,1,2
False,False,False,0.099,0.901,0.0,1,0
False,False,False,0.048,0.722,0.229,5,0
False,False,True,0.0,0.928,0.072,0,0
False,False,False,0.136,0.864,0.0,0,1
False,False,False,0.257,0.662,0.081,0,1
True,True,False,0.128,0.642,0.229,1,1
True,False,True,0.094,0.849,0.056,0,2
True,False,False,0.0,0.761,0.239,0,0
False,False,False,0.403,0.597,0.0,0,1
True,True,False,0.0,0.665,0.335,0,0
False,False,False,0.121,0.81,0.068,0,1
True,False,False,0.0,0.698,0.302,2,0
True,True,False,0.026,0.902,0.071,3,2
True,False,False,0.016,0.806,0.178,2,1
False,True,False,0.076,0.858,0.066,5,4
True,True,True,0.0,0.778,0.222,3,3
False,False,False,0.044,0.956,0.0,0,1
False,False,False,0.058,0.912,0.03,2,4
True,True,False,0.0,0.859,0.141,1,0
False,False,False,0.059,0.798,0.143,1,0
False,False,False,0.027,0.868,0.106,1,0
False,True,False,0.087,0.808,0.105,4,3
True,True,False,0.012,0.814,0.174,7,3
False,False,True,0.075,0.799,0.126,8,4
True,False,False,0.0,0.844,0.156,1,0
False,False,False,0.036,0.777,0.187,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.925,0.075,2,0
True,False,False,0.0,0.791,0.209,5,1
False,False,False,0.0,0.771,0.229,2,0
False,False,False,0.0,0.882,0.118,1,0
True,True,False,0.095,0.724,0.182,0,1
True,False,False,0.0,0.636,0.364,0,1
True,False,False,0.0,0.483,0.517,0,1
True,True,False,0.061,0.608,0.332,2,2
False,False,False,0.0,0.865,0.135,1,0
True,False,False,0.07,0.759,0.171,1,0
True,True,False,0.0,0.721,0.279,0,0
True,False,False,0.065,0.695,0.239,1,1
False,False,False,0.03,0.836,0.134,2,1
False,True,False,0.021,0.874,0.105,0,1
True,False,False,0.014,0.873,0.113,3,2
False,True,False,0.0,0.728,0.272,2,0
False,False,False,0.0,0.85,0.15,0,0
True,False,False,0.0,0.722,0.278,3,0
False,False,False,0.0,0.556,0.444,1,0
True,True,False,0.011,0.834,0.155,1,0
True,True,False,0.0,0.858,0.142,1,0
True,True,False,0.0,0.822,0.178,1,0
True,True,False,0.028,0.913,0.059,1,0
True,False,True,0.011,0.936,0.053,5,1
False,False,False,0.0,0.644,0.356,2,1
False,True,False,0.206,0.794,0.0,1,0
True,False,False,0.0,0.737,0.263,0,1
False,True,False,0.0,0.549,0.451,1,0
False,False,False,0.235,0.765,0.0,0,1
False,False,False,0.058,0.842,0.099,2,1
False,False,False,0.368,0.632,0.0,0,0
False,False,False,0.026,0.816,0.158,2,1
True,False,False,0.181,0.769,0.05,0,2
False,False,False,0.0,0.964,0.036,0,1
False,False,False,0.048,0.747,0.205,3,2
False,False,False,0.0,0.722,0.278,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.917,0.083,1,0
False,True,False,0.017,0.82,0.162,0,0
True,False,False,0.0,0.818,0.182,2,0
False,False,False,0.051,0.665,0.284,2,3
True,False,False,0.0,0.729,0.271,0,1
True,False,False,0.0,0.707,0.293,0,0
True,False,False,0.0,0.785,0.215,1,1
True,True,False,0.0,0.917,0.083,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.698,0.302,0,0
False,False,True,0.038,0.896,0.066,5,5
False,False,False,0.0,0.907,0.093,1,0
False,True,False,0.011,0.865,0.124,2,1
True,True,False,0.0,0.522,0.478,1,0
False,False,False,0.115,0.685,0.2,1,1
False,True,False,0.019,0.773,0.209,3,0
True,False,False,0.0,0.42,0.58,2,0
False,False,False,0.0,0.823,0.177,0,1
False,False,True,0.175,0.717,0.108,0,0
True,True,False,0.135,0.541,0.324,0,1
False,False,False,0.109,0.891,0.0,0,1
False,False,False,0.022,0.835,0.143,2,3
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.736,0.264,2,1
True,False,False,0.0,0.864,0.136,1,0
True,False,False,0.038,0.731,0.231,2,1
True,False,False,0.0,0.926,0.074,2,0
False,False,False,0.0,0.758,0.242,2,1
True,False,False,0.0,0.0,1.0,0,0
False,False,False,0.0,0.927,0.073,1,0
True,True,False,0.0,0.569,0.431,0,1
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.0,0.839,0.161,0,0
False,False,False,0.0,0.86,0.14,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.142,0.803,0.054,1,0
False,False,False,0.06,0.761,0.179,0,0
False,True,False,0.03,0.805,0.164,1,0
False,False,False,0.161,0.839,0.0,0,1
True,False,False,0.0,0.797,0.203,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,True,0.011,0.91,0.08,3,2
False,False,False,0.057,0.841,0.102,4,5
True,False,False,0.0,0.89,0.11,2,0
False,False,False,0.109,0.813,0.078,0,2
False,False,False,0.0,0.803,0.197,1,1
False,False,False,0.179,0.821,0.0,0,0
True,False,False,0.0,0.882,0.118,2,0
False,False,True,0.0,0.877,0.123,0,1
False,False,False,0.152,0.59,0.258,0,1
True,False,False,0.0,0.664,0.336,2,0
False,False,False,0.0,0.921,0.079,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.147,0.853,0.0,0,1
False,False,False,0.12,0.88,0.0,0,1
False,False,False,0.099,0.901,0.0,0,0
False,False,True,0.074,0.887,0.039,0,1
True,True,False,0.0,0.839,0.161,1,0
False,False,True,0.021,0.953,0.026,4,1
False,True,False,0.028,0.899,0.074,1,3
False,False,False,0.0,0.828,0.172,0,2
False,True,False,0.0,0.735,0.265,0,2
True,True,False,0.0,0.589,0.411,1,0
False,True,False,0.077,0.739,0.184,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.024,0.885,0.091,1,8
True,False,False,0.146,0.8,0.054,0,3
False,False,False,0.068,0.805,0.128,3,4
False,False,False,0.0,1.0,0.0,0,1
False,False,True,0.0,0.979,0.021,1,0
