Absolute_Position,Normalized_Position,Utterance_Length,Utterance_Length_Unique,Utterance_Length_Stemmed_Unique,Is_Starter,Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG,Initial_Utterance_Similarity,Dialog_Similarity,Question_Mark,Duplicate,What,Where,When,Why,Who,How,label
1,0.3333333333333333,29,24,23,True,False,False,False,0.0,0.787,0.213,0,0,1.0000000000000002,0.1276189509555779,False,False,0,0,1,0,0,0,OQ
2,0.6666666666666666,57,45,42,False,True,False,False,0.0,0.805,0.195,0,1,0.12215195657947575,0.19955558652076366,False,False,0,0,1,0,0,0,PA
3,1.0,16,16,16,False,False,False,False,0.0,0.905,0.095,1,0,0.06386056368532897,0.16830251703583085,False,False,1,0,0,0,0,0,IR
1,0.25,19,17,17,True,True,False,False,0.0,0.8759999999999999,0.124,0,1,1.0000000000000009,0.2865874127504385,True,False,0,0,0,0,0,1,OQ
2,0.5,106,75,72,False,False,True,False,0.0,0.9209999999999999,0.079,2,1,0.18522032037095815,0.3572163872947672,True,True,0,1,0,0,1,1,PA
3,0.75,83,55,54,True,True,True,False,0.035,0.871,0.094,2,3,0.2344287407845821,0.4325435898995795,True,True,0,0,0,0,0,0,FQ FD NF
4,1.0,25,22,21,True,False,True,False,0.0,0.9079999999999999,0.092,1,0,0.18834812677469775,0.27772352570756265,False,False,0,0,0,0,0,0,FD NF
1,0.25,8,8,8,True,False,False,False,0.0,0.8590000000000001,0.141,0,0,1.0000000000000009,0.2706979594914947,True,False,0,0,0,0,0,1,OQ
2,0.5,38,34,34,False,False,True,False,0.0,0.835,0.165,2,0,0.07763901045807353,0.3450675391520021,False,False,0,0,0,0,0,0,PA
3,0.75,35,28,28,True,False,False,False,0.054000000000000006,0.92,0.026000000000000002,0,0,0.1946931799489635,0.2433182808013792,False,False,0,0,1,0,0,0,FD NF
4,1.0,72,43,42,False,True,False,False,0.0,0.9490000000000001,0.051,1,0,0.21859406977895876,0.4264615019196976,False,False,0,0,0,0,0,1,PA
1,0.25,54,35,33,True,False,True,False,0.075,0.755,0.17,4,1,1.0000000000000002,0.3624244232721087,False,True,0,0,1,0,0,0,OQ
2,0.5,74,56,54,False,True,False,False,0.016,0.8220000000000001,0.163,0,3,0.1531853362856179,0.3491869269402398,False,False,0,0,0,0,0,0,PA
3,0.75,83,60,56,True,False,False,False,0.064,0.882,0.054000000000000006,2,3,0.3514599325366617,0.4340023145377791,False,True,0,0,1,0,1,0,FQ FD
4,1.0,46,38,37,False,True,False,False,0.0,0.72,0.28,4,3,0.1321588135088367,0.3244585872514285,False,True,0,0,0,0,1,0,PA
1,0.25,45,32,31,True,False,True,False,0.127,0.5920000000000001,0.282,0,2,1.0,0.17614639055347764,False,False,1,0,1,0,1,1,NF OQ
2,0.5,90,63,57,False,True,True,False,0.048,0.855,0.09699999999999999,3,4,0.07282644090282575,0.4011101322514654,False,False,0,0,0,0,0,0,PA
3,0.75,87,60,54,True,False,True,False,0.047,0.836,0.11699999999999999,1,2,0.2357913154009559,0.27130843218070605,True,False,0,0,0,0,0,0,FD NF
4,1.0,100,65,60,False,True,True,False,0.03,0.8690000000000001,0.10099999999999999,1,2,0.07315340336925813,0.3765280807455269,False,False,0,0,0,0,0,1,PA
1,0.2,68,52,51,True,False,True,False,0.013999999999999999,0.883,0.102,0,1,0.9999999999999998,0.4235353033232901,True,False,0,0,0,0,0,0,FD OQ
2,0.4,52,36,34,False,True,False,False,0.0,0.846,0.154,2,1,0.26392410644629344,0.4058697006963721,False,False,0,0,0,0,0,0,PA
3,0.6,31,24,24,False,False,False,False,0.043,0.93,0.027000000000000003,1,1,0.2740105201380448,0.3094483195594144,True,True,0,0,0,1,0,0,FD RQ
4,0.8,33,27,26,True,True,False,False,0.038,0.816,0.146,0,0,0.30713827572755265,0.39186370346117294,False,False,0,0,1,0,0,0,FD PF
5,1.0,18,15,14,False,True,False,False,0.0,0.647,0.353,0,1,0.11991529240952555,0.1462753120928944,False,False,0,0,0,0,0,0,PA PF
1,0.3333333333333333,107,66,63,True,True,False,False,0.040999999999999995,0.909,0.049,0,2,1.0,0.22032642602372607,True,False,0,1,0,0,0,0,OQ
2,0.6666666666666666,78,49,44,False,False,False,False,0.044000000000000004,0.7140000000000001,0.242,0,1,0.21997322123918314,0.24520996432424036,True,False,0,0,0,0,0,1,PA
3,1.0,9,8,8,False,False,False,False,0.0,0.784,0.21600000000000003,1,0,0.03836824716490055,0.0809744096176899,False,False,0,0,0,0,0,0,FD OQ
1,0.3333333333333333,6,6,6,True,False,False,False,0.0,1.0,0.0,0,0,1.0000000000000002,0.1880120241454928,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,98,66,63,False,False,True,False,0.023,0.841,0.136,3,0,0.19592245770065086,0.17694098197283506,True,False,1,0,1,0,0,1,PA
3,1.0,5,4,4,True,True,False,False,0.32799999999999996,0.172,0.5,0,0,0.0,0.034381471714986206,False,False,0,0,0,0,0,0,GG
1,0.125,33,26,23,True,False,False,False,0.04,0.96,0.0,0,1,0.9999999999999994,0.2596459379684761,False,False,0,0,0,0,0,0,OQ
2,0.25,43,39,39,False,False,False,False,0.087,0.725,0.188,5,2,0.16130397850917902,0.4443140007914495,False,False,0,0,0,0,0,0,PA IR
3,0.375,136,89,84,True,True,False,False,0.07400000000000001,0.8170000000000001,0.10800000000000001,3,2,0.2375888940380537,0.6459231473870418,False,True,0,0,1,0,0,0,FD
4,0.5,35,31,30,False,False,False,False,0.0,0.872,0.128,2,0,0.08101292977020846,0.4739227130236392,False,False,0,0,0,0,0,0,PA
5,0.625,82,56,54,True,False,False,True,0.026000000000000002,0.932,0.042,0,0,0.2159355604156112,0.6589841366124284,False,False,1,0,1,0,0,1,FD
6,0.75,55,39,38,False,False,False,False,0.061,0.863,0.077,1,3,0.09014021898752657,0.5064198270872956,False,False,0,0,0,0,0,0,PA
7,0.875,59,39,37,True,True,False,True,0.043,0.813,0.14300000000000002,0,1,0.08344593357249175,0.5471080515947594,False,False,0,0,1,0,0,0,FQ FD
8,1.0,14,13,13,False,False,False,False,0.0,0.7509999999999999,0.249,3,1,0.04032451047849053,0.22439571216711304,False,False,0,0,0,0,0,0,PA PF
1,0.2,61,42,38,True,False,False,True,0.0,0.9670000000000001,0.033,2,0,1.0,0.2744771476204105,True,False,0,0,1,0,0,0,OQ
2,0.4,35,25,25,False,False,False,False,0.07200000000000001,0.9279999999999999,0.0,0,0,0.24385855297567602,0.3479639279674752,False,False,1,0,1,0,0,1,NF
3,0.6,7,6,6,True,True,False,False,0.0,0.7559999999999999,0.244,0,1,0.08759121262482082,0.1861971999115244,False,False,1,0,0,0,0,0,PF
4,0.8,22,21,21,True,False,False,False,0.0,0.9570000000000001,0.043,0,0,0.15947214262867432,0.28328560759839755,True,False,0,0,0,0,0,0,FQ
5,1.0,16,14,14,False,False,False,False,0.0,1.0,0.0,0,0,0.12557762893133084,0.2214626260997916,False,False,0,0,0,0,0,0,PA FD
1,0.1111111111111111,121,75,67,True,False,False,False,0.076,0.78,0.14400000000000002,6,3,0.9999999999999996,0.5822293146185427,False,True,0,0,0,0,0,0,PA
2,0.2222222222222222,38,29,28,False,True,False,False,0.040999999999999995,0.73,0.22899999999999998,4,0,0.15483095354563428,0.3902025383887063,False,False,0,0,0,0,0,0,PA
3,0.3333333333333333,87,65,62,True,True,False,False,0.032,0.792,0.175,5,1,0.3013929020046093,0.4628706366745026,False,False,0,0,0,0,0,0,CQ FD
4,0.4444444444444444,149,96,89,False,False,True,False,0.023,0.914,0.063,7,3,0.3430572906177206,0.64697662687413,True,True,0,0,0,0,0,0,PA
5,0.5555555555555556,83,60,55,True,True,False,False,0.0,0.87,0.13,2,0,0.34329438749144336,0.5736864655283844,False,True,1,0,0,0,0,0,FD PF
6,0.6666666666666666,72,51,47,False,False,False,False,0.013000000000000001,0.9570000000000001,0.028999999999999998,0,0,0.2901680588816509,0.5606587305356729,False,True,0,0,0,0,0,0,PA
7,0.7777777777777778,40,30,30,True,True,False,False,0.099,0.7509999999999999,0.15,2,3,0.1563712237786081,0.3395654276773611,False,False,0,0,0,0,0,1,GG
8,0.8888888888888888,168,117,112,False,False,True,False,0.057999999999999996,0.828,0.114,5,4,0.2845401569294742,0.556918424284816,False,False,0,0,0,0,0,1,PA
9,1.0,172,112,105,False,False,False,False,0.04,0.9109999999999999,0.048,3,5,0.2546822044494331,0.5853306849716826,True,True,1,0,0,1,0,1,CQ PA
1,0.25,31,25,25,True,False,False,True,0.0,0.932,0.068,1,0,1.0,0.4016680889959879,True,False,0,1,0,0,0,1,OQ
2,0.5,43,33,31,False,True,True,False,0.0,0.84,0.16,0,0,0.4258231063793753,0.5638270844863335,False,False,0,0,0,0,0,1,PA
3,0.75,9,9,9,True,False,False,False,0.0,0.828,0.172,1,0,0.17349761616935572,0.10847626792753633,True,False,0,0,0,0,0,0,FQ CQ
4,1.0,33,25,25,False,True,False,False,0.0,0.802,0.198,1,0,0.21638568599431848,0.44300677871021904,False,False,0,0,0,0,0,1,PA
1,0.25,51,37,35,True,True,False,False,0.069,0.789,0.142,1,2,0.9999999999999998,0.3297812183850385,True,False,0,0,0,0,0,1,OQ
2,0.5,124,64,52,False,False,False,False,0.062,0.938,0.0,0,0,0.3222831968981144,0.2764819069155755,False,True,0,0,0,0,0,0,PA
3,0.75,10,9,9,True,True,True,False,0.0,0.474,0.526,2,0,0.11763555618442532,0.04555731413999065,False,False,0,0,0,0,0,0,PA
4,1.0,2,2,2,False,False,False,False,0.0,1.0,0.0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,JK
1,0.25,219,133,116,True,True,False,True,0.14300000000000002,0.721,0.136,7,9,1.000000000000001,0.3487383082070275,False,False,0,0,0,0,0,1,IR OQ
2,0.5,8,8,8,False,False,False,False,0.0,1.0,0.0,0,0,0.18154653440600813,0.2254681256670669,True,False,1,0,0,0,0,0,IR
3,0.75,14,11,11,True,False,False,False,0.0,0.8740000000000001,0.126,0,0,0.16162159063108295,0.2644481871868749,False,False,0,0,0,0,0,0,FD
4,1.0,38,28,27,False,False,False,False,0.0,0.963,0.037000000000000005,2,1,0.26857001997780616,0.34189599032846385,False,False,0,0,0,0,0,0,PA
1,0.3333333333333333,29,26,24,True,False,False,False,0.065,0.8390000000000001,0.096,2,1,1.0,0.11995214888653245,True,False,1,0,0,0,0,0,NF OQ
2,0.6666666666666666,52,39,38,False,True,False,False,0.084,0.7959999999999999,0.12,2,2,0.12437291149405078,0.11602432734020778,True,False,0,1,0,0,0,0,CQ PA
3,1.0,2,1,1,False,False,False,False,0.0,1.0,0.0,0,1,0.0,0.0,False,False,0,0,0,0,0,0,RQ
1,0.25,13,12,12,True,True,False,False,0.0,0.838,0.162,0,0,1.0,0.13278622645557156,True,False,0,0,0,0,0,0,OQ
2,0.5,21,15,15,False,False,False,False,0.078,0.922,0.0,1,0,0.13315337422155032,0.23483847241988584,False,True,0,0,0,1,0,0,PA
3,0.75,41,33,32,False,True,False,False,0.0,0.821,0.179,1,1,0.09006906869770334,0.24014085928567666,True,False,1,0,0,1,0,0,OQ
4,1.0,32,26,26,False,False,False,False,0.0,1.0,0.0,0,0,0.06609525273216818,0.1686703648372388,False,False,0,0,0,0,0,0,IR PA
1,0.2,34,30,29,True,False,False,False,0.0,0.8590000000000001,0.141,1,0,1.0,0.21471857739748504,False,False,0,0,0,0,0,1,OQ
2,0.4,71,50,49,False,False,False,False,0.0,0.866,0.134,2,1,0.18157012860460656,0.8770789885350778,False,False,0,0,0,0,0,0,PA
3,0.6,96,63,62,True,False,False,False,0.019,0.8909999999999999,0.09,3,1,0.2114569478702443,0.8586709136199451,False,False,0,0,1,0,0,0,PA
4,0.8,22,21,21,False,False,False,False,0.0,0.8109999999999999,0.18899999999999997,1,1,0.12041356150750047,0.6359069773954279,False,False,0,0,0,0,0,0,PA FD
5,1.0,8,8,8,False,False,False,False,0.0,1.0,0.0,0,0,0.19107994945704296,0.07699057519924338,False,False,0,0,0,0,0,1,FQ RQ
1,0.1111111111111111,17,16,16,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.36311142046296496,True,True,0,0,0,0,0,0,OQ
2,0.2222222222222222,21,19,19,False,False,False,False,0.152,0.7909999999999999,0.057999999999999996,1,2,0.10731661768866163,0.2941425101591088,False,False,0,0,0,0,0,0,PA PF
3,0.3333333333333333,18,18,18,True,False,False,False,0.0,1.0,0.0,0,0,0.5492191170007831,0.34491796335441555,True,False,1,0,0,0,0,0,CQ
4,0.4444444444444444,30,26,26,False,False,False,False,0.15,0.759,0.091,1,3,0.04582565127832021,0.1778857175458831,False,False,0,0,0,0,0,0,FD
5,0.5555555555555556,42,32,31,True,False,False,False,0.0,0.889,0.111,2,0,0.3407418341094858,0.3871150016786536,False,False,0,0,0,0,0,0,PF FD
6,0.6666666666666666,38,32,32,False,False,False,False,0.021,0.9309999999999999,0.049,4,3,0.13298591030119844,0.3558678136578439,True,False,1,0,1,0,0,0,FD
7,0.7777777777777778,16,14,14,True,True,False,False,0.0,0.595,0.405,3,0,0.054481205849169774,0.2317960972753417,False,False,1,0,0,0,0,0,CQ FD
8,0.8888888888888888,27,26,25,False,False,True,False,0.11699999999999999,0.7170000000000001,0.166,1,2,0.14310397233931366,0.3117089833459468,False,False,0,0,1,0,0,0,FD
9,1.0,7,7,7,False,False,False,False,0.0,1.0,0.0,0,0,0.14716914337682613,0.11210264751193884,True,False,0,1,0,0,0,0,OQ
1,0.2,124,71,68,True,False,False,False,0.145,0.8390000000000001,0.016,1,5,1.0000000000000004,0.07725095556665534,True,False,0,0,0,0,0,0,OQ
2,0.4,95,64,58,False,False,False,False,0.040999999999999995,0.8390000000000001,0.12,2,3,0.07000658573984747,0.4288844891952833,True,True,0,0,1,0,0,0,FQ
3,0.6,116,85,83,False,False,False,False,0.009000000000000001,0.904,0.087,2,0,0.060400474667403566,0.388524283903018,False,False,0,0,1,0,0,0,PA
4,0.8,11,10,10,False,False,False,False,0.213,0.787,0.0,0,1,0.017061229138357125,0.20049676053667084,True,False,0,0,0,0,0,0,FQ
5,1.0,22,21,19,True,True,True,False,0.0,0.831,0.16899999999999998,1,0,0.02333075823277319,0.24300712285935636,False,False,0,0,0,0,0,0,PF FD
1,0.25,65,47,45,True,False,False,False,0.071,0.8190000000000001,0.109,1,2,1.0000000000000002,0.164791488981295,True,False,0,0,1,0,0,0,OQ
2,0.5,25,23,23,False,False,False,False,0.057,0.792,0.151,2,1,0.14347744391509626,0.24548929400420766,False,False,0,0,0,1,0,0,PA IR
3,0.75,21,18,18,True,True,False,False,0.114,0.8859999999999999,0.0,0,1,0.1619289763993016,0.1984589297325761,False,False,0,0,0,0,0,0,PF FD
4,1.0,28,24,24,False,False,False,True,0.0,0.9009999999999999,0.099,1,1,0.053566134240540866,0.19051095163522147,False,False,0,0,0,0,0,0,PA
1,0.25,111,58,54,True,False,False,False,0.068,0.737,0.195,6,2,1.0000000000000002,0.24151643269665146,True,False,0,0,0,0,0,1,FD OQ
2,0.5,49,37,36,False,False,False,False,0.036000000000000004,0.877,0.086,0,0,0.22126989493202825,0.3268476156335089,False,False,0,0,0,0,0,0,PA
3,0.75,8,7,7,False,False,False,False,0.309,0.413,0.27899999999999997,0,1,0.014894902547248475,0.007486187275249727,False,False,0,0,0,0,0,0,CQ
5,1.25,27,25,23,False,False,False,False,0.083,0.708,0.209,2,1,0.14288521514373,0.27334207491028745,False,False,0,0,0,0,0,0,NF
1,0.3333333333333333,44,39,39,True,False,False,False,0.0,0.914,0.086,1,0,1.0,0.13475515334309032,False,True,1,0,0,0,0,0,OQ
2,0.6666666666666666,144,76,73,False,False,False,False,0.019,0.878,0.10300000000000001,1,1,0.12556051313513178,0.13640629932074466,False,False,0,0,0,0,0,1,PA
3,1.0,3,3,2,False,False,False,False,0.0,1.0,0.0,0,0,0.03801332770241871,0.04928962792433707,False,True,0,0,0,0,0,0,FD
1,0.25,10,8,8,True,False,False,False,0.0,0.865,0.135,1,0,1.0000000000000004,0.13938539245736795,False,False,0,0,1,0,0,0,OQ
2,0.5,49,37,36,False,False,False,False,0.04,0.772,0.188,1,0,0.1094933413347779,0.3446589218882187,True,False,0,0,0,0,0,0,IR FD
3,0.75,20,15,15,False,False,False,False,0.10099999999999999,0.899,0.0,0,1,0.1818940087226564,0.1299692759871716,True,True,0,0,1,0,0,0,FQ
4,1.0,30,25,24,False,False,False,False,0.0,0.7859999999999999,0.214,0,0,0.09859284509882356,0.3826379141653816,True,False,0,0,0,0,0,1,PA
1,0.2,57,32,31,True,False,False,False,0.043,0.9570000000000001,0.0,0,1,0.9999999999999998,0.2056329442266616,True,False,0,0,1,0,0,1,OQ
2,0.4,18,15,14,False,False,False,False,0.0,1.0,0.0,0,0,0.07269051506567857,0.31075330954812763,True,True,0,0,1,0,0,0,IR
3,0.6,19,16,16,True,True,False,False,0.0,0.802,0.198,0,0,0.09338812525707542,0.26576586066339314,False,False,0,0,1,0,0,0,FD
4,0.8,75,54,54,False,False,False,False,0.051,0.8859999999999999,0.063,0,1,0.23815457879371754,0.32865921149848565,False,False,0,0,0,0,0,0,PA FD
5,1.0,5,5,5,True,True,True,False,0.255,0.28300000000000003,0.462,0,1,0.04226737563547913,0.1516509775226546,False,False,0,0,0,0,0,0,PF
1,0.14285714285714285,43,36,35,True,True,False,False,0.067,0.7959999999999999,0.13699999999999998,2,0,0.9999999999999992,0.2548658195699087,True,False,0,0,0,0,0,1,OQ
2,0.2857142857142857,52,41,39,True,False,False,False,0.085,0.865,0.05,3,0,0.3909399872047704,0.3238242172600886,False,False,0,0,0,0,0,1,RQ OQ
3,0.42857142857142855,55,38,38,False,True,False,False,0.0,0.8170000000000001,0.183,0,0,0.099031548876162,0.2486737110804245,False,False,0,0,0,0,0,0,PA
4,0.5714285714285714,7,6,6,True,True,False,False,0.0,0.508,0.49200000000000005,0,0,0.04229091105044888,0.052661833229273314,False,False,0,0,0,0,0,0,PF
5,0.7142857142857143,11,10,10,False,False,False,False,0.0,0.6709999999999999,0.32899999999999996,0,1,0.0,0.06934678972570671,False,False,0,0,0,0,0,0,FQ
6,0.8571428571428571,10,9,9,True,True,False,False,0.0,0.7559999999999999,0.244,0,0,0.1298151734324191,0.17215543720261214,False,False,0,0,1,0,0,0,JK
7,1.0,13,12,12,False,True,False,False,0.0,0.8440000000000001,0.156,1,0,0.025282152830607283,0.18772228909965735,False,False,0,0,0,0,0,0,FQ
1,0.3333333333333333,10,9,9,True,False,False,False,0.0,1.0,0.0,0,0,1.0000000000000002,0.2320587685138025,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,102,73,67,False,True,False,False,0.0,0.879,0.121,4,0,0.1884279788660272,0.31122773878350796,False,False,0,0,1,0,0,1,PA FD
3,1.0,25,19,18,True,True,False,False,0.0,0.833,0.16699999999999998,2,0,0.13597052113504762,0.2797153289729936,False,True,0,0,0,0,0,0,PA PF
1,0.3333333333333333,18,17,17,True,True,False,False,0.0,0.73,0.27,0,0,1.0000000000000002,0.06680127863241725,False,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,57,43,41,False,True,True,False,0.036000000000000004,0.732,0.23199999999999998,1,2,0.053467879088416194,0.12805832677734175,True,False,0,0,0,0,0,1,PA
4,1.3333333333333333,14,12,12,False,True,False,False,0.0,0.73,0.27,0,0,0.03314360872147951,0.15222031825552096,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,23,19,19,True,False,False,False,0.0,0.9540000000000001,0.046,0,0,1.0000000000000002,0.20826507886083576,False,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,97,68,66,False,False,True,False,0.023,0.872,0.105,2,0,0.14857929199170994,0.2393821127961209,False,False,0,0,1,0,0,1,PA
3,1.0,28,24,23,False,True,False,False,0.0,0.919,0.081,0,0,0.15746535622816732,0.2388582717661937,True,False,0,0,0,0,0,1,FQ PF
1,0.125,4,4,4,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.07916741176747506,False,False,0,0,0,0,0,0,OQ
2,0.25,47,36,36,False,False,False,False,0.0,0.955,0.045,0,2,0.1080494633294532,0.5665268666123963,False,False,0,0,0,0,0,0,PA
3,0.375,8,7,7,False,False,False,False,0.0,1.0,0.0,0,0,0.07604966296747036,0.4486726705607311,True,False,0,0,0,0,0,1,CQ
4,0.5,3,3,3,True,False,False,False,0.0,1.0,0.0,0,0,0.0,0.13491033776928438,False,False,1,0,0,0,0,0,FQ CQ
5,0.625,40,37,35,False,False,False,False,0.099,0.723,0.17800000000000002,2,3,0.06517382249910711,0.5198896824108993,True,False,0,0,0,1,0,1,CQ
6,0.75,52,45,44,False,True,False,False,0.0,0.914,0.086,0,1,0.07374420027767138,0.4097634621541103,False,False,1,0,0,1,0,0,PA
7,0.875,5,5,5,True,False,False,False,0.0,1.0,0.0,0,0,0.21509124884875452,0.012405872440361985,False,False,0,0,0,0,0,0,PF
8,1.0,61,49,45,False,False,False,False,0.0,0.787,0.213,5,2,0.0,0.4726116379416861,False,False,0,0,0,0,0,0,PA PF
1,0.1111111111111111,103,76,71,True,False,False,False,0.062,0.898,0.04,2,1,1.0000000000000009,0.4602593973120501,False,False,0,0,1,0,0,0,IR OQ
2,0.2222222222222222,18,15,15,False,False,False,False,0.40700000000000003,0.593,0.0,0,2,0.16114293187945292,0.1599160064975899,False,False,0,0,0,0,0,0,FD NF
3,0.3333333333333333,220,134,123,False,True,True,False,0.052000000000000005,0.818,0.129,2,7,0.3189604351453893,0.5613145689084975,True,False,0,0,0,1,0,0,CQ IR PA
4,0.4444444444444444,40,34,34,True,False,False,False,0.032,0.9279999999999999,0.04,1,0,0.24449126901711934,0.2877314896080935,False,False,0,0,0,0,0,0,FD
5,0.5555555555555556,87,66,62,False,True,False,False,0.156,0.733,0.111,1,3,0.3154434043819965,0.4504218218531013,True,False,0,0,0,0,0,0,PA
6,0.6666666666666666,25,20,20,False,True,False,False,0.0,0.7929999999999999,0.207,0,1,0.1522141966790952,0.36312223108268016,False,False,1,0,0,0,0,0,PA
7,0.7777777777777778,16,15,15,False,True,False,False,0.0,0.67,0.33,0,0,0.14181471577451632,0.2652620070723577,True,False,0,0,0,0,0,0,CQ PA
8,0.8888888888888888,21,16,16,False,True,False,False,0.17,0.83,0.0,0,2,0.17562596432815886,0.3567887538143517,False,False,0,0,0,0,0,0,FD
9,1.0,32,24,24,False,True,False,False,0.0,0.764,0.23600000000000002,0,1,0.15530635522765235,0.4905005637780421,False,False,0,0,0,0,0,0,PA
1,0.1,73,51,44,True,False,False,False,0.107,0.871,0.022000000000000002,0,1,1.0000000000000002,0.5270758886921727,False,False,0,0,0,0,0,1,OQ
2,0.2,34,29,29,False,False,False,False,0.037000000000000005,0.821,0.142,0,0,0.2181142941564225,0.4245516014265731,True,False,0,0,1,0,0,0,CQ IR PA
3,0.3,367,143,125,True,True,True,True,0.08,0.863,0.057,4,5,0.4441969057838604,0.6221049888013469,True,False,0,0,1,0,1,1,FD
4,0.4,124,84,81,False,True,False,False,0.052000000000000005,0.807,0.142,5,2,0.20458492373160164,0.6013126677819173,False,False,0,0,1,0,0,0,PA
5,0.5,151,72,65,True,True,False,True,0.0,0.927,0.073,0,1,0.4091801872246353,0.6785000902306452,True,True,0,0,0,0,0,1,CQ FD
6,0.6,30,25,24,False,True,False,False,0.0,0.775,0.225,1,0,0.13056673893229676,0.4444665760737031,False,False,0,0,0,0,0,0,PA
7,0.7,65,54,52,True,True,True,False,0.064,0.755,0.18100000000000002,1,1,0.2533703398825145,0.4010002550909501,False,False,0,0,0,0,0,1,FD
8,0.8,18,16,16,True,False,False,False,0.073,0.792,0.135,1,1,0.16348574299379195,0.4514080537401856,False,False,0,0,0,0,0,0,CQ FD
9,0.9,31,25,24,False,True,False,False,0.0,0.76,0.24,0,1,0.1533930408230049,0.4480497937374241,False,False,0,0,0,0,0,0,PA
10,1.0,14,12,12,False,True,False,False,0.0,0.8540000000000001,0.146,0,0,0.03866411054181375,0.19275086510028303,True,False,0,0,0,0,0,0,FQ
1,0.25,44,34,32,True,False,False,False,0.12,0.88,0.0,1,0,1.0000000000000004,0.19049420553950092,True,False,0,0,0,1,0,0,OQ
2,0.5,110,73,68,False,True,False,False,0.013999999999999999,0.914,0.07200000000000001,3,1,0.15570453009059,0.3047681476562193,False,False,0,0,0,0,0,0,PA
